,r1,r3,r2,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,outputK,r14,r15,r16,InputA,InputI,OutputX,OutputN,id,growth,status,strain
772,1.0,0.1,0.0,0.0,1.5499999999999996,1.5499999999999996,1.5499999999999996,2.0,0.0,0.8999999999999999,0.9000000000000002,1.3499999999999996,1.3499999999999996,0.0,-0.4499999999999996,-0.44999999999999973,2.3499999999999996,1.0,0.0,4.6499999999999995,1.3499999999999996,"r4,outputK,OutputX",4.6499999999999995,infeasible,2
773,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,-1.696174065399544e-16,-8.326672684688669e-17,-1.1102230246251562e-16,-1.1102230246251562e-16,0.0,3.700743415417182e-17,3.700743415417183e-17,0.9999999999999999,1.0,0.0,6.0,-1.1102230246251562e-16,"r4,outputK,OutputN",6.0,optimal,2
774,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,-1.696174065399544e-16,-8.326672684688669e-17,-1.1102230246251562e-16,-1.1102230246251562e-16,0.0,3.700743415417182e-17,3.700743415417183e-17,0.9999999999999999,1.0,0.0,6.0,-1.1102230246251562e-16,"r4,r14,r14",6.0,optimal,2
775,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,-1.696174065399544e-16,-8.326672684688669e-17,-1.1102230246251562e-16,-1.1102230246251562e-16,0.0,3.700743415417182e-17,3.700743415417183e-17,0.9999999999999999,1.0,0.0,6.0,-1.1102230246251562e-16,"r4,r14,r15",6.0,optimal,2
776,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,-1.696174065399544e-16,-8.326672684688669e-17,-7.401486830834379e-17,-7.401486830834379e-17,-7.401486830834368e-17,0.0,0.0,0.9999999999999999,1.0,0.0,6.0,-7.401486830834379e-17,"r4,r14,r16",6.0,infeasible,2
777,0.0,0.1,0.0,0.0,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999994,0.0,-0.1,-0.1,-0.10000000000000002,-0.10000000000000002,-0.0999999999999998,0.0,2.7755575615628873e-17,-0.10000000000000002,0.0,0.0,0.29999999999999993,-0.10000000000000002,"r4,r14,InputA",0.29999999999999993,infeasible,2
778,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,-1.696174065399544e-16,-8.326672684688669e-17,-7.401486830834379e-17,-7.401486830834379e-17,-7.401486830834368e-17,0.0,0.0,0.9999999999999999,1.0,0.0,6.0,-7.401486830834379e-17,"r4,r14,InputI",6.0,optimal,2
779,1.0,0.1,0.0,0.0,1.1000000000000003,1.1000000000000003,1.1000000000000003,1.1000000000000005,0.0,0.9000000000000001,0.9000000000000002,0.9000000000000002,0.9000000000000002,0.8999999999999997,0.0,0.0,1.9000000000000004,1.0,0.0,3.3000000000000016,0.9,"r4,r14,OutputX",3.3000000000000016,infeasible,2
780,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,-1.6036554800141155e-16,-7.40148683083438e-17,-7.401486830834381e-17,-7.401486830834381e-17,-7.401486830834368e-17,0.0,0.0,0.9999999999999999,1.0,0.0,6.0,-7.401486830834379e-17,"r4,r14,OutputN",6.0,optimal,2
781,1.0,1.0,0.0,0.0,1.9999999999999998,1.9999999999999998,1.9999999999999998,2.0,0.0,-1.6036554800141155e-16,-7.401486830834383e-17,-1.1102230246251568e-16,-1.1102230246251568e-16,0.0,3.700743415417182e-17,3.700743415417183e-17,0.9999999999999999,1.0,0.0,6.0,-1.1102230246251562e-16,"r4,r15,r15",6.0,optimal,2
782,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,-1.6036554800141155e-16,-7.40148683083438e-17,-7.40148683083438e-17,-7.40148683083438e-17,-7.401486830834369e-17,-6.162975822039155e-33,0.0,0.9999999999999999,1.0,0.0,6.0,-7.40148683083438e-17,"r4,r15,r16",6.0,infeasible,2
783,0.0,0.1,0.0,0.0,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,-0.09999999999999985,-2.7755575615628914e-17,0.0,-0.10000000000000002,0.0,0.0,0.3,-0.09999999999999999,"r4,r15,InputA",0.3,infeasible,2
784,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,-1.6036554800141155e-16,-7.40148683083438e-17,-7.40148683083438e-17,-7.40148683083438e-17,-7.401486830834369e-17,-6.162975822039155e-33,0.0,0.9999999999999999,1.0,0.0,6.0,-7.40148683083438e-17,"r4,r15,InputI",6.0,optimal,2
785,1.0,0.1,0.0,0.0,1.1,1.1,1.1,1.1,0.0,0.8999999999999999,0.9000000000000001,0.9000000000000001,0.9000000000000001,0.9000000000000001,1.6653345369377348e-16,0.0,1.9000000000000001,1.0,0.0,3.3000000000000003,0.9000000000000005,"r4,r15,OutputX",3.3000000000000003,infeasible,2
786,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,-1.6036554800141157e-16,-7.401486830834383e-17,-7.401486830834384e-17,-7.401486830834384e-17,-7.401486830834362e-17,3.0814879110195774e-32,0.0,0.9999999999999999,1.0,0.0,6.0,-7.401486830834373e-17,"r4,r15,OutputN",6.0,optimal,2
787,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0000000000000004,0.0,-1.6036554800141157e-16,-7.40148683083438e-17,-4.930380657631325e-32,-4.930380657631325e-32,-2.2204460492503123e-16,-7.401486830834375e-17,-7.401486830834377e-17,1.0,1.0,0.0,6.0,0.0,"r4,r16,r16",6.0,infeasible,2
788,0.0,0.1,0.0,0.0,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.3000000000000001,0.0,-0.09999999999999998,-0.09999999999999996,1.387778780781446e-17,1.387778780781446e-17,-0.3,-0.10000000000000005,-0.10000000000000002,1.387778780781446e-17,0.0,0.0,0.6000000000000002,0.0,"r4,r16,InputA",0.6000000000000002,infeasible,2
789,1.0,1.0000000000000009,0.0,0.0,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,0.0,-9.097660896233906e-16,-7.401486830834362e-16,-9.853229343548264e-16,-9.853229343548264e-16,0.0,-1.2490009027033028e-16,-1.3877787807814654e-17,0.999999999999999,1.0,0.0,6.000000000000003,0.0,"r4,r16,InputI",6.000000000000003,infeasible,2
790,1.0,0.1,0.0,0.0,0.19999999999999857,0.19999999999999857,0.19999999999999857,-0.7000000000000037,0.0,0.9000000000000005,0.9000000000000001,-1.4432899320127039e-15,-1.4432899320127039e-15,2.7000000000000046,0.9000000000000017,0.9000000000000016,0.9999999999999986,1.0,0.0,0.599999999999995,0.0,"r4,r16,OutputX",0.599999999999995,infeasible,2
791,1.0,0.1,0.0,0.0,0.19999999999999857,0.19999999999999857,0.19999999999999857,-0.7000000000000037,0.0,0.9000000000000005,0.9000000000000001,-1.4432899320127039e-15,-1.4432899320127039e-15,2.7000000000000046,0.9000000000000017,0.9000000000000016,0.9999999999999986,1.0,0.0,0.599999999999995,0.0,"r4,r16,OutputN",0.599999999999995,infeasible,2
792,0.0,0.1,0.0,0.0,0.19999999999999993,0.19999999999999993,0.19999999999999993,0.3000000000000001,0.0,-0.10000000000000006,-0.10000000000000005,-6.93889390390723e-17,-6.93889390390723e-17,-0.29999999999999977,-0.09999999999999996,-0.10000000000000002,-6.93889390390723e-17,0.0,0.0,0.6,0.0,"r4,InputA,InputA",0.6,infeasible,2
793,0.0,0.1,0.0,0.0,0.19999999999999993,0.19999999999999993,0.19999999999999993,0.3000000000000001,0.0,-0.10000000000000006,-0.10000000000000005,-6.93889390390723e-17,-6.93889390390723e-17,-0.29999999999999977,-0.09999999999999996,-0.10000000000000002,-6.93889390390723e-17,0.0,0.0,0.6,0.0,"r4,InputA,InputI",0.6,infeasible,2
794,0.0,0.1,0.0,0.0,0.19999999999999993,0.19999999999999993,0.19999999999999993,0.3000000000000001,0.0,-0.10000000000000006,-0.10000000000000005,-6.93889390390723e-17,-6.93889390390723e-17,-0.29999999999999977,-0.09999999999999996,-0.10000000000000002,-6.93889390390723e-17,0.0,0.0,0.6,0.0,"r4,InputA,OutputX",0.6,infeasible,2
795,0.0,0.1,0.0,0.0,0.19999999999999993,0.19999999999999993,0.19999999999999993,0.3000000000000001,0.0,-0.10000000000000006,-0.10000000000000005,-6.93889390390723e-17,-6.93889390390723e-17,-0.29999999999999977,-0.09999999999999996,-0.10000000000000002,-6.93889390390723e-17,0.0,0.0,0.6,0.0,"r4,InputA,OutputN",0.6,infeasible,2
796,1.0,1.0000000000000016,0.0,0.0,2.0000000000000018,2.0000000000000018,2.0000000000000018,2.0000000000000027,0.0,-1.2360483007493419e-15,-1.2212453270876718e-15,-1.5469107476443842e-15,-1.5469107476443842e-15,0.0,-1.1842378929335106e-16,-5.181040781584068e-16,0.9999999999999984,1.0,0.0,6.000000000000005,0.0,"r4,InputI,InputI",6.000000000000005,optimal,2
797,1.0,0.1,0.0,0.0,0.19999999999999837,0.19999999999999837,0.19999999999999837,-0.7000000000000038,0.0,0.9000000000000006,0.9000000000000004,-1.6246263593681465e-15,-1.6246263593681465e-15,2.700000000000005,0.9000000000000019,0.9000000000000017,0.9999999999999983,1.0,0.0,0.5999999999999946,0.0,"r4,InputI,OutputX",0.5999999999999946,infeasible,2
798,1.0,1.0000000000000009,0.0,0.0,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,0.0,-4.548830448116946e-16,-4.9189047896586765e-16,-9.25185853854297e-16,-9.25185853854297e-16,0.0,-5.520275594664061e-17,-1.0793834961633818e-17,0.9999999999999991,1.0,0.0,6.000000000000003,0.0,"r4,InputI,OutputN",6.000000000000003,optimal,2
799,1.0,0.1,0.0,0.0,0.19999999999999837,0.19999999999999837,0.19999999999999837,-0.7000000000000038,0.0,0.9000000000000006,0.9000000000000004,-1.6246263593681465e-15,-1.6246263593681465e-15,2.700000000000005,0.9000000000000019,0.9000000000000017,0.9999999999999983,1.0,0.0,0.5999999999999946,0.0,"r4,OutputX,OutputX",0.5999999999999946,infeasible,2
800,1.0,0.1,0.0,0.0,0.19999999999999837,0.19999999999999837,0.19999999999999837,-0.7000000000000038,0.0,0.9000000000000006,0.9000000000000004,-1.6246263593681465e-15,-1.6246263593681465e-15,2.700000000000005,0.9000000000000019,0.9000000000000017,0.9999999999999983,1.0,0.0,0.5999999999999946,0.0,"r4,OutputX,OutputN",0.5999999999999946,infeasible,2
801,1.0,1.000000000000001,0.0,0.0,2.0000000000000013,2.0000000000000013,2.0000000000000013,2.0000000000000013,0.0,-7.04683225352355e-16,-7.416906595065281e-16,-9.251858538542968e-16,-9.251858538542968e-16,0.0,-3.0500293648730123e-16,-2.6059401550229444e-16,0.9999999999999991,1.0,0.0,6.0000000000000036,0.0,"r4,OutputN,OutputN",6.0000000000000036,optimal,2
802,1.0,0.1,0.9000000000000011,1.8000000000000023,0.19999999999999948,2.0000000000000018,2.0000000000000018,2.0000000000000018,0.0,-5.631297897126473e-16,-6.001372238668202e-16,-5.255055649892397e-16,-5.255055649892397e-16,0.0,-5.631297897126504e-16,-5.187208687276437e-16,0.9999999999999994,1.0,0.0,6.000000000000005,0.0,"r5,r5,r5",6.000000000000005,infeasible,2
803,1.0,0.1,-0.0999999999999991,-0.1999999999999982,0.19999999999999826,5.551115123125783e-17,5.551115123125783e-17,-1.000000000000001,0.0,0.9999999999999997,0.9999999999999994,-1.7467508920769127e-15,-1.7467508920769127e-15,3.0000000000000018,1.000000000000001,1.0000000000000009,0.9999999999999982,1.0,0.0,0.0,0.0,"r5,r5,r6",0.0,infeasible,2
804,1.0,0.1,-0.0999999999999991,-0.1999999999999982,0.19999999999999826,5.551115123125783e-17,5.551115123125783e-17,-1.000000000000001,0.0,0.9999999999999997,0.9999999999999994,-1.7467508920769127e-15,-1.7467508920769127e-15,3.0000000000000018,1.000000000000001,1.0000000000000009,0.9999999999999982,1.0,0.0,0.0,0.0,"r5,r5,r7",0.0,infeasible,2
805,1.0,0.1,0.23333333333333434,0.4666666666666687,0.19999999999999868,0.6666666666666674,0.6666666666666674,0.0,0.0,0.6666666666666663,0.6666666666666661,-1.3396691163810218e-15,-1.3396691163810218e-15,2.0000000000000013,0.6666666666666672,0.666666666666667,0.9999999999999987,1.0,0.0,2.0000000000000018,0.0,"r5,r5,r8",2.0000000000000018,infeasible,2
806,1.0,0.1,0.23333333333333434,0.4666666666666687,0.19999999999999868,0.6666666666666674,0.6666666666666674,0.0,0.0,0.6666666666666663,0.6666666666666661,-1.3396691163810218e-15,-1.3396691163810218e-15,2.0000000000000013,0.6666666666666672,0.666666666666667,0.9999999999999987,1.0,0.0,2.0000000000000018,0.0,"r5,r5,r9",2.0000000000000018,infeasible,2
807,1.0,0.1,0.9000000000000011,1.8000000000000023,0.19999999999999948,2.0000000000000018,2.0000000000000018,2.0000000000000018,0.0,-5.631297897126473e-16,-6.001372238668202e-16,-5.255055649892397e-16,-5.255055649892397e-16,0.0,-5.631297897126504e-16,-7.185610131601722e-16,0.9999999999999994,1.0,0.0,6.000000000000004,0.0,"r5,r5,r10",6.000000000000004,infeasible,2
808,1.0,0.1,0.9000000000000011,1.8000000000000023,0.19999999999999948,2.0000000000000018,2.0000000000000018,2.0000000000000018,0.0,-5.631297897126473e-16,-6.001372238668202e-16,-5.255055649892397e-16,-5.255055649892397e-16,0.0,-5.631297897126504e-16,-7.185610131601722e-16,0.9999999999999994,1.0,0.0,6.000000000000004,0.0,"r5,r5,r11",6.000000000000004,infeasible,2
809,1.0,0.1,0.9000000000000011,1.8000000000000023,0.19999999999999948,2.0000000000000018,2.0000000000000018,2.0000000000000018,0.0,-5.631297897126473e-16,-6.001372238668202e-16,-5.255055649892397e-16,-5.255055649892397e-16,0.0,-5.631297897126504e-16,-7.185610131601722e-16,0.9999999999999994,1.0,0.0,6.000000000000004,0.0,"r5,r5,r12",6.000000000000004,infeasible,2
810,1.0,0.1,0.9000000000000011,1.8000000000000023,0.19999999999999948,2.0000000000000018,2.0000000000000018,2.0000000000000018,0.0,-5.631297897126473e-16,-6.001372238668202e-16,-5.255055649892397e-16,-5.255055649892397e-16,0.0,-5.631297897126504e-16,-7.185610131601722e-16,0.9999999999999994,1.0,0.0,6.000000000000004,0.0,"r5,r5,r13",6.000000000000004,infeasible,2
811,1.0,0.1,0.9000000000000011,1.8000000000000023,0.19999999999999948,2.0000000000000018,2.0000000000000018,2.0000000000000018,0.0,-5.631297897126473e-16,-6.001372238668202e-16,-5.255055649892397e-16,-5.255055649892397e-16,0.0,-5.631297897126504e-16,-7.185610131601722e-16,0.9999999999999994,1.0,0.0,6.000000000000004,0.0,"r5,r5,outputK",6.000000000000004,infeasible,2
812,1.0,0.1,0.9000000000000011,1.8000000000000023,0.19999999999999948,2.0000000000000018,2.0000000000000018,2.0000000000000018,0.0,-5.631297897126473e-16,-6.001372238668202e-16,-5.255055649892397e-16,-5.255055649892397e-16,0.0,-5.631297897126504e-16,-7.185610131601722e-16,0.9999999999999994,1.0,0.0,6.000000000000004,0.0,"r5,r5,r14",6.000000000000004,infeasible,2
813,1.0,0.1,0.9000000000000011,1.8000000000000023,0.19999999999999948,2.0000000000000018,2.0000000000000018,2.0000000000000018,0.0,-5.631297897126473e-16,-6.001372238668202e-16,-5.255055649892397e-16,-5.255055649892397e-16,0.0,-5.631297897126504e-16,-7.185610131601722e-16,0.9999999999999994,1.0,0.0,6.000000000000004,0.0,"r5,r5,r15",6.000000000000004,infeasible,2
814,1.0,0.1,0.9000000000000011,1.8000000000000023,0.19999999999999948,2.0000000000000018,2.0000000000000018,2.0000000000000018,0.0,-5.631297897126473e-16,-6.001372238668202e-16,-5.255055649892397e-16,-5.255055649892397e-16,0.0,-5.631297897126504e-16,-7.185610131601722e-16,0.9999999999999994,1.0,0.0,6.000000000000004,0.0,"r5,r5,r16",6.000000000000004,infeasible,2
815,0.0,0.1,-0.09999999999999995,-0.1999999999999999,0.1999999999999999,0.0,0.0,1.6653345369377326e-17,0.0,-1.0547118733938984e-16,-1.0917193075480692e-16,-1.0616507672978069e-16,-1.0616507672978069e-16,0.0,4.047688110612549e-17,5.1579111352377097e-17,-1.0616507672978069e-16,0.0,0.0,8.326672684688679e-17,0.0,"r5,r5,InputA",8.326672684688679e-17,infeasible,2
816,1.0,0.1,0.23333333333333434,0.4666666666666687,0.19999999999999868,0.6666666666666674,0.6666666666666674,0.0,0.0,0.6666666666666663,0.6666666666666661,-1.3396691163810218e-15,-1.3396691163810218e-15,2.0000000000000013,0.6666666666666672,0.666666666666667,0.9999999999999987,1.0,0.0,2.0000000000000018,0.0,"r5,r5,InputI",2.0000000000000018,infeasible,2
817,1.0,0.1,-0.0999999999999991,-0.1999999999999982,0.19999999999999826,5.551115123125783e-17,5.551115123125783e-17,-1.0000000000000009,0.0,0.9999999999999996,0.9999999999999993,-1.7467508920769127e-15,-1.7467508920769127e-15,3.0000000000000018,1.000000000000001,1.0000000000000009,0.9999999999999982,1.0,0.0,0.0,0.0,"r5,r5,OutputX",0.0,infeasible,2
818,1.0,0.1,-0.0999999999999991,-0.1999999999999982,0.19999999999999826,5.551115123125783e-17,5.551115123125783e-17,-1.0000000000000009,0.0,0.9999999999999996,0.9999999999999993,-1.7467508920769127e-15,-1.7467508920769127e-15,3.0000000000000018,1.000000000000001,1.0000000000000009,0.9999999999999982,1.0,0.0,0.0,0.0,"r5,r5,OutputN",0.0,infeasible,2
819,1.0,0.1,-0.0999999999999991,-0.1999999999999982,0.19999999999999826,5.551115123125783e-17,5.551115123125783e-17,-1.0000000000000009,0.0,0.9999999999999996,0.9999999999999993,-1.7467508920769127e-15,-1.7467508920769127e-15,3.0000000000000018,1.000000000000001,1.0000000000000009,0.9999999999999982,1.0,0.0,0.0,0.0,"r5,r6,r6",0.0,infeasible,2
820,1.0,0.1,-0.0999999999999991,-0.1999999999999982,0.19999999999999826,5.551115123125783e-17,5.551115123125783e-17,-1.0000000000000009,0.0,0.9999999999999996,0.9999999999999993,-1.7467508920769127e-15,-1.7467508920769127e-15,3.0000000000000018,1.000000000000001,1.0000000000000009,0.9999999999999982,1.0,0.0,0.0,0.0,"r5,r6,r7",0.0,infeasible,2
821,1.0,0.1,-0.09999999999999913,-0.19999999999999826,0.19999999999999826,0.0,0.0,-1.0000000000000009,0.0,0.9999999999999996,0.9999999999999993,-1.7467508920769127e-15,-1.7467508920769127e-15,3.0000000000000018,1.000000000000001,1.0000000000000009,0.9999999999999982,1.0,0.0,-1.6653345369377346e-16,0.0,"r5,r6,r8",-1.6653345369377346e-16,infeasible,2
822,1.0,0.1,-0.09999999999999913,-0.19999999999999826,0.19999999999999826,0.0,0.0,-1.0000000000000009,0.0,0.9999999999999996,0.9999999999999993,-1.7467508920769127e-15,-1.7467508920769127e-15,3.0000000000000018,1.000000000000001,1.0000000000000009,0.9999999999999982,1.0,0.0,-1.6653345369377346e-16,0.0,"r5,r6,r9",-1.6653345369377346e-16,infeasible,2
823,1.0,0.1,-0.09999999999999913,-0.19999999999999826,0.19999999999999826,0.0,0.0,-1.0000000000000009,0.0,0.9999999999999996,0.9999999999999993,-1.7467508920769127e-15,-1.7467508920769127e-15,3.0000000000000018,1.000000000000001,1.0000000000000009,0.9999999999999982,1.0,0.0,-1.6653345369377346e-16,0.0,"r5,r6,r10",-1.6653345369377346e-16,infeasible,2
824,1.0,0.1,-0.09999999999999913,-0.19999999999999826,0.19999999999999826,0.0,0.0,-1.0000000000000009,0.0,0.9999999999999996,0.9999999999999993,-1.7467508920769127e-15,-1.7467508920769127e-15,3.0000000000000018,1.000000000000001,1.0000000000000009,0.9999999999999982,1.0,0.0,-1.6653345369377346e-16,0.0,"r5,r6,r11",-1.6653345369377346e-16,infeasible,2
825,1.0,0.1,-0.09999999999999913,-0.19999999999999826,0.19999999999999826,0.0,0.0,-1.0000000000000009,0.0,0.9999999999999996,0.9999999999999993,-1.7467508920769127e-15,-1.7467508920769127e-15,3.0000000000000018,1.000000000000001,1.0000000000000009,0.9999999999999982,1.0,0.0,-1.6653345369377346e-16,0.0,"r5,r6,r12",-1.6653345369377346e-16,infeasible,2
826,1.0,0.1,-0.09999999999999913,-0.19999999999999826,0.19999999999999826,0.0,0.0,-1.0000000000000009,0.0,0.9999999999999996,0.9999999999999993,-1.7467508920769127e-15,-1.7467508920769127e-15,3.0000000000000018,1.000000000000001,1.0000000000000009,0.9999999999999982,1.0,0.0,-1.6653345369377346e-16,0.0,"r5,r6,r13",-1.6653345369377346e-16,infeasible,2
827,1.0,0.1,-0.09999999999999913,-0.19999999999999826,0.19999999999999826,0.0,0.0,-1.0000000000000009,0.0,0.9999999999999996,0.9999999999999993,-1.7467508920769127e-15,-1.7467508920769127e-15,3.0000000000000018,1.000000000000001,1.0000000000000009,0.9999999999999982,1.0,0.0,-1.6653345369377346e-16,0.0,"r5,r6,outputK",-1.6653345369377346e-16,infeasible,2
828,1.0,0.1,-0.09999999999999913,-0.19999999999999826,0.19999999999999826,0.0,0.0,-1.0000000000000009,0.0,0.9999999999999996,0.9999999999999993,-1.7467508920769127e-15,-1.7467508920769127e-15,3.0000000000000018,1.000000000000001,1.0000000000000009,0.9999999999999982,1.0,0.0,-1.6653345369377346e-16,0.0,"r5,r6,r14",-1.6653345369377346e-16,infeasible,2
829,1.0,0.1,-0.09999999999999913,-0.19999999999999826,0.19999999999999826,0.0,0.0,-1.0000000000000009,0.0,0.9999999999999996,0.9999999999999993,-1.7467508920769127e-15,-1.7467508920769127e-15,3.0000000000000018,1.000000000000001,1.0000000000000009,0.9999999999999982,1.0,0.0,-1.6653345369377346e-16,0.0,"r5,r6,r15",-1.6653345369377346e-16,infeasible,2
830,1.0,0.1,-0.09999999999999913,-0.19999999999999826,0.19999999999999826,0.0,0.0,-1.0000000000000009,0.0,0.9999999999999996,0.9999999999999993,-1.7467508920769127e-15,-1.7467508920769127e-15,3.0000000000000018,1.000000000000001,1.0000000000000009,0.9999999999999982,1.0,0.0,-1.6653345369377346e-16,0.0,"r5,r6,r16",-1.6653345369377346e-16,infeasible,2
831,0.0,0.1,-0.09999999999999994,-0.19999999999999987,0.1999999999999999,0.0,0.0,5.551115123125783e-17,0.0,-1.1842378929334998e-16,-1.2212453270876706e-16,-1.0616507672978066e-16,-1.0616507672978066e-16,-3.8857805861880495e-17,2.752427915216534e-17,3.862650939841695e-17,-1.0616507672978066e-16,0.0,0.0,1.6653345369377346e-16,0.0,"r5,r6,InputA",1.6653345369377346e-16,infeasible,2
832,1.0,0.1,-0.09999999999999913,-0.19999999999999826,0.19999999999999826,0.0,0.0,-1.0000000000000009,0.0,0.9999999999999996,0.9999999999999993,-1.7467508920769127e-15,-1.7467508920769127e-15,3.0000000000000018,1.000000000000001,1.0000000000000009,0.9999999999999982,1.0,0.0,-1.6653345369377346e-16,0.0,"r5,r6,InputI",-1.6653345369377346e-16,infeasible,2
833,1.0,0.1,-0.09999999999999913,-0.19999999999999826,0.19999999999999826,0.0,0.0,-1.0000000000000009,0.0,0.9999999999999996,0.9999999999999993,-1.7467508920769127e-15,-1.7467508920769127e-15,3.0000000000000018,1.000000000000001,1.0000000000000009,0.9999999999999982,1.0,0.0,-1.6653345369377346e-16,0.0,"r5,r6,OutputX",-1.6653345369377346e-16,infeasible,2
834,1.0,0.1,-0.09999999999999913,-0.19999999999999826,0.19999999999999826,0.0,0.0,-1.0000000000000009,0.0,0.9999999999999996,0.9999999999999993,-1.7467508920769127e-15,-1.7467508920769127e-15,3.0000000000000018,1.000000000000001,1.0000000000000009,0.9999999999999982,1.0,0.0,-1.6653345369377346e-16,0.0,"r5,r6,OutputN",-1.6653345369377346e-16,infeasible,2
835,1.0,0.1,-0.09999999999999913,-0.19999999999999826,0.19999999999999826,0.0,0.0,-1.0000000000000009,0.0,0.9999999999999996,0.9999999999999993,-1.7467508920769127e-15,-1.7467508920769127e-15,3.0000000000000018,1.000000000000001,1.0000000000000009,0.9999999999999982,1.0,0.0,-1.6653345369377346e-16,0.0,"r5,r7,r7",-1.6653345369377346e-16,infeasible,2
836,1.0,0.1,-0.09999999999999913,-0.19999999999999826,0.19999999999999826,0.0,0.0,-1.0000000000000009,0.0,0.9999999999999996,0.9999999999999993,-1.7467508920769127e-15,-1.7467508920769127e-15,3.0000000000000018,1.000000000000001,1.0000000000000009,0.9999999999999982,1.0,0.0,-1.6653345369377346e-16,0.0,"r5,r7,r8",-1.6653345369377346e-16,infeasible,2
837,1.0,0.1,-0.09999999999999913,-0.19999999999999826,0.19999999999999826,0.0,0.0,-1.0000000000000009,0.0,0.9999999999999996,0.9999999999999993,-1.7467508920769127e-15,-1.7467508920769127e-15,3.0000000000000018,1.000000000000001,1.0000000000000009,0.9999999999999982,1.0,0.0,-1.6653345369377346e-16,0.0,"r5,r7,r9",-1.6653345369377346e-16,infeasible,2
838,1.0,0.1,-0.09999999999999913,-0.19999999999999826,0.19999999999999826,0.0,0.0,-1.0000000000000009,0.0,0.9999999999999996,0.9999999999999993,-1.7467508920769127e-15,-1.7467508920769127e-15,3.0000000000000018,1.000000000000001,1.0000000000000009,0.9999999999999982,1.0,0.0,-1.6653345369377346e-16,0.0,"r5,r7,r10",-1.6653345369377346e-16,infeasible,2
839,1.0,0.1,-0.09999999999999913,-0.19999999999999826,0.19999999999999826,0.0,0.0,-1.0000000000000009,0.0,0.9999999999999996,0.9999999999999993,-1.7467508920769127e-15,-1.7467508920769127e-15,3.0000000000000018,1.000000000000001,1.0000000000000009,0.9999999999999982,1.0,0.0,-1.6653345369377346e-16,0.0,"r5,r7,r11",-1.6653345369377346e-16,infeasible,2
840,1.0,0.1,-0.09999999999999913,-0.19999999999999826,0.19999999999999826,0.0,0.0,-1.0000000000000009,0.0,0.9999999999999996,0.9999999999999993,-1.7467508920769127e-15,-1.7467508920769127e-15,3.0000000000000018,1.000000000000001,1.0000000000000009,0.9999999999999982,1.0,0.0,-1.6653345369377346e-16,0.0,"r5,r7,r12",-1.6653345369377346e-16,infeasible,2
841,1.0,0.1,-0.09999999999999913,-0.19999999999999826,0.19999999999999826,0.0,0.0,-1.0000000000000009,0.0,0.9999999999999996,0.9999999999999993,-1.7467508920769127e-15,-1.7467508920769127e-15,3.0000000000000018,1.000000000000001,1.0000000000000009,0.9999999999999982,1.0,0.0,-1.6653345369377346e-16,0.0,"r5,r7,r13",-1.6653345369377346e-16,infeasible,2
842,1.0,0.1,-0.09999999999999913,-0.19999999999999826,0.19999999999999826,0.0,0.0,-1.0000000000000009,0.0,0.9999999999999996,0.9999999999999993,-1.7467508920769127e-15,-1.7467508920769127e-15,3.0000000000000018,1.000000000000001,1.0000000000000009,0.9999999999999982,1.0,0.0,-1.6653345369377346e-16,0.0,"r5,r7,outputK",-1.6653345369377346e-16,infeasible,2
843,1.0,0.1,-0.09999999999999913,-0.19999999999999826,0.19999999999999826,0.0,0.0,-1.0000000000000009,0.0,0.9999999999999996,0.9999999999999993,-1.7467508920769127e-15,-1.7467508920769127e-15,3.0000000000000018,1.000000000000001,1.0000000000000009,0.9999999999999982,1.0,0.0,-1.6653345369377346e-16,0.0,"r5,r7,r14",-1.6653345369377346e-16,infeasible,2
844,1.0,0.1,-0.09999999999999913,-0.19999999999999826,0.19999999999999826,0.0,0.0,-1.0000000000000009,0.0,0.9999999999999996,0.9999999999999993,-1.7467508920769127e-15,-1.7467508920769127e-15,3.0000000000000018,1.000000000000001,1.0000000000000009,0.9999999999999982,1.0,0.0,-1.6653345369377346e-16,0.0,"r5,r7,r15",-1.6653345369377346e-16,infeasible,2
